date,ticker,trackinsight_key,usd_flow,nav,perf_pct,cumulative_flow,daily_inflow,daily_outflow,flow_zscore,flow_5d,flow_20d,regime,pressure,category,underlying,leverage
2026-08-06,NRGU,ARCX:NRGU,0.0,39.35,0.0511,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-08-07,NRGU,ARCX:NRGU,0.0,38.47,-0.0224,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-08-10,NRGU,ARCX:NRGU,0.0,44.66,0.1609,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-08-11,NRGU,ARCX:NRGU,0.0,47.06,0.0538,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-08-12,NRGU,ARCX:NRGU,0.0,47.67,0.0129,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-08-13,NRGU,ARCX:NRGU,0.0,48.12,0.0094,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-08-14,NRGU,ARCX:NRGU,0.0,49.51,0.029,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-08-17,NRGU,ARCX:NRGU,0.0,52.26,0.0555,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-08-18,NRGU,ARCX:NRGU,0.0,54.74,0.0474,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-08-19,NRGU,ARCX:NRGU,0.0,54.58,-0.003,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-08-20,NRGU,ARCX:NRGU,0.0,55.96,0.0253,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-08-24,NRGU,ARCX:NRGU,0.0,54.37,-0.0284,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-08-25,NRGU,ARCX:NRGU,0.0,50.89,-0.064,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-08-26,NRGU,ARCX:NRGU,0.0,51.34,0.0089,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-08-27,NRGU,ARCX:NRGU,0.0,51.07,-0.0053,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-08-28,NRGU,ARCX:NRGU,0.0,51.76,0.0136,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-08-31,NRGU,ARCX:NRGU,0.0,54.43,0.0516,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-09-01,NRGU,ARCX:NRGU,0.0,57.53,0.0569,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-09-02,NRGU,ARCX:NRGU,0.0,58.4,0.015,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-09-03,NRGU,ARCX:NRGU,0.0,57.55,-0.0145,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-09-04,NRGU,ARCX:NRGU,0.0,56.02,-0.0265,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-09-07,NRGU,ARCX:NRGU,0.0,56.02,0.0,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-09-08,NRGU,ARCX:NRGU,0.0,57.92,0.0339,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-09-09,NRGU,ARCX:NRGU,0.0,60.09,0.0375,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-09-10,NRGU,ARCX:NRGU,0.0,60.15,0.001,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-09-11,NRGU,ARCX:NRGU,0.0,60.9,0.0124,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-09-14,NRGU,ARCX:NRGU,0.0,60.1,-0.0131,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-09-15,NRGU,ARCX:NRGU,0.0,65.84,0.0955,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-09-16,NRGU,ARCX:NRGU,0.0,58.89,-0.1056,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-09-17,NRGU,ARCX:NRGU,0.0,60.8,0.0324,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-09-18,NRGU,ARCX:NRGU,0.0,59.79,-0.0166,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-09-21,NRGU,ARCX:NRGU,0.0,54.02,-0.0965,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
2026-09-22,NRGU,ARCX:NRGU,0.0,51.06,-0.0548,26790000.0,0.0,0.0,0.0,0.0,0.0,BALANCED,0.0,3. Sector Specific Leveraged (Bull),MicroSectors U.S. Big Oil Index,+3x
